item_id,group,standards,item_information,tablet_student_materials_prompt,prompt,tablet_writing_scoring_instructions,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
E06RL9H09,6,E06RL9,"H - Here are three words. (Point to each.)  I will read sentences to you, follow along. (Point to and read sentences.) What is this about: milk, floor, or mice?",NA,The mother mouse fed her babies some cheese. They were hungry. Soon the mice ate it all. [prgrph] What is this about?,NA,milk,floor,mice,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.333801755993174,NA,NA,NA
E06RL9H10,6,E06RL9,"H - Here are three words. (Point to each.)  I will read sentences to you, follow along. (Point to and read sentences.)  What is this about: apple, slice, or plate?",NA,Polo sliced the apple. It was sweet. It made a delicious snack. [prgrph] What is this about?,NA,apple,slice,plate,a,Changed distractor word Polo to plate.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9H11,6,E06RL9,H - Here are three words and sentences for you to read. (Point to each and have student read sentences.) What is this about? (Do not read answer choices.),NA,The forest was very quiet. Deer drank silently from the stream. There was no wind. [prgrph] What is this about?,NA,clouds,forest,stream,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,D,NA,NA,2.2,2.2,NA
E06RL9H12,6,E06RL9,"H - Here are three words. (Point to each.)  I will read some sentences to you, follow along. (Point to and read sentences.) What is this about: today, store, or ride?",NA,Today we went for a bike ride. We wore helmets. It was fun. [prgrph] What is this about?,NA,today,store,ride,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9L01,6,E06RL9,"L - Here are three pictures with words. (Point to each.) The zebra had stripes. It looked like a horse. What is this about: zebra, apple, or horse?",NA,The zebra had stripes. It looked like a horse. [prgrph] What is this about?,NA,zebra,apple,horse,a,No changes.,NA,Zebra1.ai,Apple1.ai,Horse1.ai,Animals/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9L02,6,E06RL9,"L- Here are three pictures with words. (Point to each.) A watch tells the time. People wear watches. What is this about: boy, watch, or toy?",NA,A watch tells the time. People wear watches. [prgrph] What is this about?,NA,boy,watch,toy,b,"Changed sentences, question, and a distractor from Nate to boy. The changes make the two sentences more about the watch.",NA,Boy4.ai,Watch1.ai,Train1.ai,People/Clothing/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9L03,6,E06RL9,"L- Here are three pictures with words. (Point to each.) The ball bounced high. It bounced over the fence! What is this about: bat, glove, or ball?",NA,The ball bounced high. It bounced over the fence! [prgrph] What is this about?,NA,bat,glove,ball,c,No changes.,NA,Baseball3.ai,Baseball4.ai,Baseball1.ai,Sports,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9L04,6,E06RL9,"L - Here are three pictures with words. (Point to each.)  Tim is a boy. He is tired. What is this about: Tim, bed, or cat?",NA,Tim is a boy. He is tired. [prgrph] What is this about?,NA,Tim,bed,cat,a,Changed first sentence to be more about Tim.,NA,Boy2.ai,Bed.ai,Cat1.ai,People/Household Objects/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9LSAMPLE,6,E06RL9,"L - Here are three pictues with words. (Point to each.) We were taking a trip. It was to the coast. What is this about: film, book, or trip?",NA,We were taking a trip. It was to the coast. [prgrph] What is this about?,NA,film,book,trip,c,Changed sentences to flow better.,NA,Film_Strip.ai,Book1.ai,Car5.ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9M05,6,E06RL9,"M - Here are three words. (Point to each.)  Zela lost her favorite ring. It was gold.  What is this about: time, ring, or gold?",NA,Zela lost her ring. It was gold. [prgrph] What is this about?,NA,time,ring,gold,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9M06,6,E06RL9,"M - Here are three words. (Point to each.)  It was a warm day. There was lots of sun. What is this about: park, shade, or day?",NA,It was a warm day. There was lots of sun. [prgrph] What is this about?,NA,park,shade,day,c,Do not use item.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,D,NA,NA,NA,NA,NA,NA,NA,NA
E06RL9M07,6,E06RL9,"M - Here are three words. (Point to each.)  The bunny was scared. It hopped away.What is this about: bunny, hop, or white?",NA,The bunny was scared. It hopped away. [prgrph] What is this about?,NA,bunny,hop,white,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.488698244006826,NA,NA,NA
E06RL9M08,6,E06RL9,"M - Here are three words. (Point to each.)  A peach is juicy and sweet. Let's have one! What is this about: berry, peach, or fruit?",NA,A peach is juicy and sweet. Let's have one! [prgrph] What is this about?,NA,berry,peach,fruit,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1H09,6,E06WR1,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.)  What is important to live a long time: heat, health, or head?",NA,Eating fruits and vegetables everyday is good for your health. Health is important to live a long time. Exercise is also important for your health. [prgrph] What is important to live a long time?,NA,heat,health,head,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.533798244006826,NA,NA,NA
E06WR1H10,6,E06WR1,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What do farms grow: food, tools, or cows?",NA,Farms help provide food to eat. Farms need many tools to operate. Farms can grow many types of food. [prgrph] What do farms grow?,NA,food,tools,cows,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.344598244006826,NA,NA,NA
E06WR1H11,6,E06WR1,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What is wearing a life jacket good for: boats, water, or safety?",NA,"When people go swimming, it is important to be safe. Wearing a life jacket is good for water safety. There are different bodies of water to go swimming in. [prgrph] What is wearing a life jacket good for?",NA,boats,water,safety,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1H12,6,E06WR1,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What are trees part of: ecosystem, birds, or oxygen?",NA,Trees provide a place to live for birds and other creatures. They also are part of an ecosystem. Trees produce oxygen so we can breathe. [prgrph] What are trees part of?,NA,ecosystem,birds,oxygen,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1L01,6,E06WR1,"L -  Here are three pictures with words. (Point to each.) Jim wanted to make a pie. He needed apples for it. What did Jim want to make: apples, pie, or bread?",NA,Jim wanted to make a pie. He needed apples for it. [prgrph] What did Jim want to make?,NA,apples,pie,bread,b,No changes.,NA,Apple1.ai,Pie2.ai,Bread1.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.0675982440068263,NA,NA,NA
E06WR1L02,6,E06WR1,"L -  Here are three pictures with words. (Point to each.) Oranges grow on trees. They can be small or large. What do oranges grow on: trees, floor, or store?",NA,Oranges grow on trees. They can be small or large. [prgrph] What do oranges grow on?,NA,trees,floor,store,a,No changes.,NA,Tree26.2.ai,Floor_Corner.ai,Shopping_Center.ai,Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1L03,6,E06WR1,"L -  Here are three pictures with words. (Point to each.) Books can have pictures and words. Books are made out of paper. What are books made out of: computers, phones, or paper?",NA,Books can have pictures and words. Books are made out of paper. [prgrph] What are books made out of?,NA,computers,phones,paper,c,No changes.,NA,Computer1.ai,iPhone1.ai,Paper1.ai,Household Objects/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1L04,6,E06WR1,"L -  Here are three pictures with words. (Point to each.) There are many kinds of sea creatures in the ocean. The type of water in the ocean is salt water. What type of water is in the ocean: fish, waves, or salt?",NA,There are many kinds of sea creatures in the ocean. The type of water in the ocean is salt water. [prgrph] What type of water is in the ocean?,NA,fish,waves,salt,c,No changes.,NA,Fish1.ai,Beach1.ai,Salt1.ai,Animals/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1LSAMPLE,6,E06WR1,"L -  Here are three pictures with words. (Point to each.) Flora told the class she had a plan. She was going to have a party. What was Flora's plan: class, plan, or party?",NA,Flora told the class she had a plan. She was going to have a party. [prgrph] What was Flora's plan?,NA,class,plan,party,c,No changes.,NA,Teacher.ai,Paper2.ai,Present2.ai,People/Classroom/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1M05,6,E06WR1,"M -  Here are three words. (Point to each.) The seasons have different weather. In the spring, flowers bloom. What season do the flowers bloom: weather, spring or summer?","Here are three words. [highlight answer options] The seasons have different weather. In the spring, flowers bloom. What season do the flowers bloom: weather, spring, or summer?","The seasons have different weather. In the spring, flowers bloom. [prgrph] What season do the flowers bloom?",NA,weather,spring,summer,b,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR1M05_intro.mp3,ELA_G6_E06WR1M05_stem.mp3,ELA_G6_E06WR1M05_a.mp3,ELA_G6_E06WR1M05_b.mp3,ELA_G6_E06WR1M05_c.mp3,FT,OI,OI,OI,NA,1.37399824400683,1.37,1.37,1.37
E06WR1M06,6,E06WR1,"M -  Here are three words. (Point to each.) City buses are a form of public transportation. Riding buses helps to conserve energy. What helps to save energy: buses, cars, or trucks?",NA,City buses are a form of public transportation. Riding buses helps to save energy. [prgrph] What helps to save energy?,NA,buses,cars,trucks,a,Changed the word conserve to save.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR1M07,6,E06WR1,"M -  Here are three words. (Point to each.) People can cross safely at crosswalks.  Cars should stop for people at crosswalks.  Who should cars stop for: safely, street, or people?","Here are three words. [highlight answer options] People can cross safely at crosswalks. Cars should stop for people at crosswalks. Who should cars stop for: safely, street, or people?",People can cross safely at crosswalks. Cars should stop for people at crosswalks. [prgrph] Who should cars stop for?,NA,safely,street,people,c,Changed item to what reviewer 1 suggested.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR1M07_intro.mp3,ELA_G6_E06WR1M07_stem.mp3,ELA_G6_E06WR1M07_a.mp3,ELA_G6_E06WR1M07_b.mp3,ELA_G6_E06WR1M07_c.mp3,FT,OI,OI,OI,NA,0.865998244006826,0.87,0.87,0.87
E06WR1M08,6,E06WR1,"M -  Here are three words. (Point to each.) Washing hands with soap and water helps to stop the spread of germs. Germs are what can make people sick. What can make people sick: soap, germs, or water?",NA,Washing hands with soap and water helps to stop the spread of germs. Germs are what can make people sick. [prgrph] What can make people sick?,NA,soap,germs,water,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2H09,6,E06WR2,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What do the animals do at the circus: clowns, candy, or tricks?",NA,The circus has different events. They have funny clowns. They have animals that do tricks. [prgrph] What do the animals do at the circus?,NA,clowns,candy,tricks,c,Deleted the word And in third sentence.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2H10,6,E06WR2,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What is the last word: fork, fetch, or fence?",NA,Dogs can be trained to do different things. You can teach a dog to sit. They can also learn to fetch. [prgrph] What is the last word?,NA,fork,fetch,fence,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2H11,6,E06WR2,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What is the capital of Oregon: Bend, Eugene, or Salem?",NA,Oregon has many cities. The biggest city is Portland. The capital is Salem. [prgrph] What is the capital of Oregon?,NA,Bend,Eugene,Salem,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.387898244006826,NA,NA,NA
E06WR2H12,6,E06WR2,"H -  Here are three words. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences.) What types of movie make people laugh: comedies, theater, or popcorn?","Here are three words. [highlight answer options] I will read sentences to you, follow along. [highlight sentences] What type of movie makes people laugh: comedies, theater, or popcorn?",There are many types of movies. Cartoons are movies for kids. Comedies make people laugh. [prgrph] What type of movie makes people laugh?,NA,comedies,theater,popcorn,a,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR2H12_intro.mp3,ELA_G6_E06WR2H12_stem.mp3,ELA_G6_E06WR2H12_a.mp3,ELA_G6_E06WR2H12_b.mp3,ELA_G6_E06WR2H12_c.mp3,FT,OI,OI,OI,NA,1.45449824400683,1.45,1.45,1.45
E06WR2L01,6,E06WR2,"L - Here are three pictures with words. (Point to each.) Snakes shed their skin. This helps them to grow. What do snakes shed: rock, skin, or tail?",NA,Snakes shed their skin. This helps them to grow. [prgrph] What do snakes shed?,NA,rock,skin,tail,b,No changes.,NA,Rock13.ai,Snake2.ai,Tail2.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2L02,6,E06WR2,"L - Here are three pictures with words. (Point to each.) My friend Mark has a bike. The bike is red. What does Mark have: bike, book, or car?",NA,My friend Mark has a bike. The bike is red. [prgrph] What does Mark have?,NA,bike,book,car,a,No changes.,NA,Bicycle1.ai,Book2.ai,Car1.ai,Transportation/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2L03,6,E06WR2,"L - Here are three pictures with words. (Point to each.) Tops of mountains have snow. It is cold on top of the mountain. What is the last word: mask, monkey, or mountain?",NA,Tops of mountains have snow. It is cold on top of the mountain. [prgrph] What is the last word?,NA,mask,monkey,mountain,c,No changes.,NA,Mask1.ai,Monkey2.ai,Mountain2.ai,Clothing/Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2L04,6,E06WR2,"L - Here are three pictures with words. (Point to each.) The zoo has many animals. One type of animal is an elephant. What  animal is at the zoo: drink, elephant, or cage?",NA,The zoo has many animals. One type of animal is an elephant. [prgrph] What animal is at the zoo?,NA,drink,elephant,cage,b,No changes.,NA,Water24.ai,Elephant3.ai,Cage.ai,Food/Animals/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.733801755993174,NA,NA,NA
E06WR2M05,6,E06WR2,"M -  Here are three words. (Point to each.) My friend Joe is playing baseball. I am going to meet Joe at the park. Where am I going to meet Joe: park, home, or store?",NA,My friend Joe is playing baseball. I am going to meet Joe at the park. [prgrph] Where am I going to meet Joe?,NA,park,home,store,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2M06,6,E06WR2,"M -  Here are three words. (Point to each.) There are different subjects in school. My favorite subject is writing. What is my favorite subject: science, math, or writing?","Here are three words. [highlight answer options] There are different subjects in school. My favorite subject is writing. What is my favorite subject: science, math, or writing?",There are different subjects in school. My favorite subject is writing. [prgrph] What is my favorite subject?,NA,science,math,writing,c,No changes.,NA,NA,NA,NA,NA,prompt (SM),word only,word only,word only,ELA_G6_E06WR2M06_intro.mp3,ELA_G6_E06WR2M06_stem.mp3,ELA_G6_E06WR2M06_a.mp3,ELA_G6_E06WR2M06_b.mp3,ELA_G6_E06WR2M06_c.mp3,FT,OI,OI,OI,NA,1.08569824400683,1.09,1.09,1.09
E06WR2M07,6,E06WR2,"M -  Here are three words. (Point to each.) Seasons have different types of weather. The leaves fall off the trees in winter. What season do the leaves fall off the trees: weather, fall, or spring?",NA,Seasons have different types of weather. The leaves fall off the trees in fall. [prgrph] What season do the leaves fall off the trees?,NA,weather,fall,spring,b,Changed the answer from winter to fall. Changed a distractor to weather.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2M08,6,E06WR2,"M -  Here are three words. (Point to each.) There are twelve months in a year. Each month has 30 or 31 days, except February. How many months are in a year: 12, 30, or 31?",NA,"There are twelve months in a year. Each month has 30 or 31 days except, February. [prgrph] How many months are in a year?",NA,twelve,30,31,a,"Added the word ""are"" to question.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR2MSAMPLE,6,E06WR2,"M - Here are three names. (Point to each.) My friend Hal has a dog named Fred. My dog is named Rocket. (Point to sentences.) What is the name of Hal's dog: Fred, Rocket, or Hal?",NA,My friend Hal has a dog named Fred. My dog is named Rocket. [prgrph] What is the name of Hal's dog?,NA,Fred,Rocket,Hal,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3H09,6,E06WR3,"H - Here are three answer choices. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What time of the day is this: noon, night, or morning?",NA,It was early in the morning and the sun was rising. A rooster crowed and woke up the farmer. It was time to get up and eat breakfast. [prgrph] What time of the day is this?,NA,noon,night,morning,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3H10,6,E06WR3,"H - Here are three answer choices. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) What did the zookeeper feed the penguins: fish, soup, or fruit?",NA,The zookeeper opened the door to the penguin cage. It was time to feed them. All of the penguins waddled over to the zookeeper as he threw the fish to them. [prgrph] What did the zookeeper feed the penguins?,NA,fish,soup,fruit,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.202301755993174,NA,NA,NA
E06WR3H11,6,E06WR3,"H - Here are three answer choices. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Who bought shoes: Jeremy, Jenna, or Robin?",NA,"Jenna and Robin went to the mall together. First they went to the shoe store so that Jenna could buy new shoes. Next, they went to the book store because Robin wanted to buy a book. [prgrph] Who bought shoes?",NA,Jeremy,Jenna,Robin,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3H12,6,E06WR3,"H - Here are three answer choices. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Who was watching the swimmers: kids, parents, or lifeguard?",NA,It was very hot and there were a lot of people at the swimming pool. Kids jumped off of the diving board. The lifeguard watched all of the swimmers to make sure everyone was safe. [prgrph] Who was watching the swimmers?,NA,kids,parents,lifeguard,c,Shortened the second sentence.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
E06WR3HSAMPLE,6,E06WR3,"H - Here are three names. (Point to each.) I will read sentences to you, follow along. (Point to and read sentences to student.) Who ate an apple: Cara, Josie, or Dafne?",NA,Josie and Dafne eat lunch at school every day. Josie eats an apple. Dafne eats oranges. [prgrph] Who ate an apple?,NA,Cara,Josie,Dafne,b,Removed the name Cara in the passage.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.04629824400683,1.05,NA,NA
E06WR3L01,6,E06WR3,"L -  Here are three pictures with words. (Point to each.) Jeremy likes ice cream. He likes it in a cone. What does he like it in: dish, plate, or cone?",NA,Jeremy likes ice cream. He likes it in a cone. [prgrph] What does he like it in?,NA,dish,plate,cone,c,No changes.,NA,Bowl1.ai,Plate1.ai,IceCream_Cone.ai,Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.51520175599317,NA,NA,NA
E06WR3L02,6,E06WR3,"L -  Here are three pictures with words. (Point to each.) Anika's car stopped working. Now she rides the bus to work. What does Anika ride to work: bus, bike, or train?",NA,Anika's car stopped working. Now she rides the bus to work. [prgrph] What does Anika ride to work?,NA,bus,bike,train,a,No changes.,NA,School_Bus.ai,Bicycle1.ai,Train3.ai,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.235298244006826,NA,NA,NA
E06WR3L03,6,E06WR3,"L -  Here are three pictures with words. (Point to each.) The ring was very pretty. It was on Kesha's finger. What was on her finger: ring, glove, or shoe?",NA,The ring was very pretty. It was on Kesha's finger. [prgrph] What was on her finger?,NA,ring,glove,shoe,a,No changes.,NA,Ring1.ai,Gloves1.ai,Shoe3.ai,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3L04,6,E06WR3,"L -  Here are three pictures with words. (Point to each.) The pig rolled in the mud. It was having fun. What rolled in the mud: pet, pig, or horse?",NA,The pig rolled in the mud. It was having fun. [prgrph] What rolled in the mud?,NA,pet,pig,horse,b,No changes.,NA,Dog1.ai,Pig1.ai,Horse1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3M05,6,E06WR3,"M - Here are three answer choices. (Point to each.) The kids ran outside because it was time for recess. Some of the kids began playing kickball. What was it time for: math, lunch, or recess?",NA,The kids ran outside because it was time for recess. Some of the kids began playing kickball. [prgrph] What was it time for?,NA,math,lunch,recess,c,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.471101755993174,NA,NA,NA
E06WR3M06,6,E06WR3,"M - Here are three answer choices. (Point to each.) The first thing that Anya does when she gets home from school is to have a snack. After that she listens to music. What is the first thing Anya has when she comes home: snack, game, or music?",NA,The first thing that Anya does when she gets home from school is to have a snack. After that she listens to music. [prgrph] What is the first thing Anya has when she comes home?,NA,snack,game,music,a,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3M07,6,E06WR3,"M - Here are three answer choices. (Point to each.) Jackie likes to drink coffee in the morning.Since Max and Lisa don't like coffee, they drink tea. Who likes coffee: Max, Lisa, or Jackie?",NA,"Jackie likes to drink coffee in the morning. Since Max and Lisa don't like coffee, they drink tea. [prgrph] Who likes coffee?",NA,Max,Lisa,Jackie,c,Changed second sentence to what reviewer 1 suggested.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E06WR3M08,6,E06WR3,"M - Here are three answer choices. (Point to each.) Anton threw the football to Simon. Simon ran across the football field and scored a touchdown. Who scored a touchdown: Jim, Simon, or Anton?",NA,Anton threw the football to Simon. Simon ran across the football field and scored a touchdown. [prgrph] Who scored a touchdown?,NA,Jim,Simon,Anton,b,No changes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR4H09,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""The day is very warm."" (Repeat the words singularly if needed.) (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)","Here is where you will write a sentence. [highlight lines for writing] Write the words ""The day is very warm.""",NA,"Write the words ""The day is very warm."" Student receives a point if they write at least three of the five words recognizably, even though there may be misspellings in the word.",NA,NA,NA,NA,No changes.,Write2.ai,NA,NA,NA,Writing Items,lines for writing sentence,NA,NA,NA,ELA_G6_E06WR4H09_intro.mp3,ELA_G6_E06WR4H09_stem.mp3,NA,NA,NA,FT,OI,OI,OI,NA,1.24569824400683,1.25,1.25,1.25
E06WR4H10,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""My two feet are wet."" (Repeat the words singularly if needed.) (Student receives a point if they write the five words legibly and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Write2.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.94,NA,NA
E06WR4H11,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""Time to ring the bell."" (Repeat the words singularly if needed.) (Student receives a point if they write at least three of the five words that are legible and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,No changes.,Write2.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
E06WR4H12,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""Paper is on the table."" (Repeat the words singularly if needed.) (Student receives a point if they write the five words legibly and you know what they are, even though there may be misspellings in the word.)",NA,NA,NA,NA,NA,NA,NA,Changed sentence to what reviewer 1 suggested.,Write2.ai,NA,NA,NA,Writing Items,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.19,NA,NA
E06WR4H13,6,E06WR4,"H - Here is where you will write a sentence. (Point to lines on paper.) Write the words ""Make time to say thanks."" (Repeat the words singularly if needed.) (Student receives a point if they write the five words legibly and you know what they are, even though there may be misspellings in the word.)","Here is where you will write a sentence. [highlight lines for writing] Write the words ""Make time to say thanks.""",NA,"Write the words ""Make time to say thanks."" Student receives a point if they write the five words recognizably, even though there may be misspellings in the word.",NA,NA,NA,NA,NA,Write2.ai,NA,NA,NA,Writing Items,lines for writing sentence,NA,NA,NA,ELA_G6_E06WR4H13_intro.mp3,ELA_G6_E06WR4H13_stem.mp3,NA,NA,NA,NA,FT,OI,OI,NA,NA,2.55,2.55,2.55
